"Analyte1","Analyte2","interaction_coeff","Pval","FDRadjPval","rsquared"
"CDIPT.AS1","X.4271",-0.397092998585294,2.27743466594051e-07,0.00244037623267815,0.423634423130589
"PLEKHF2","X.4727",-0.397010852578805,4.71389832758389e-06,0.0186058528763085,0.454516046761738
"ZNF274","X.1122",-0.39657510773227,1.23289458182811e-05,0.0339505911140787,0.373272060233164
"FKSG49","X.1122",-0.396361868093608,1.95535798154993e-05,0.0451499429520759,0.386259408207038
"CORO1A","X.3091",-0.396332335335621,5.94482160371651e-05,0.0851186272505416,0.533593952256671
"AGAP9","X.3893",-0.396262988625699,6.64871188195997e-05,0.0894780802394508,0.380980480757175
"ADIRF.AS1","X.1122",-0.396169370254751,2.2899396102475e-08,0.00039921045673047,0.534381908402606
"RRAGC","X.1122",-0.395936853107969,2.18777963112806e-05,0.0481839387445584,0.360694946665181
"RIMKLB","X.4271",-0.395028345523668,2.93776690700356e-06,0.0137135322279718,0.375559996773209
"PDE6G","X.1122",-0.394351802315959,2.86675922578596e-05,0.0562997726913625,0.380323531304193
"ADRA2B","X.1130",-0.394340642541558,1.70127339104631e-05,0.0410078150971071,0.389545316217955
"WASH5P","X.3893",-0.394282267948789,6.21848685945148e-06,0.0222288346045932,0.495262992507311
"DNAAF1","X.1130",-0.393778505282154,3.51834349914032e-06,0.0154081009448729,0.40031656784338
"EHMT1","X.1130",-0.393662931754082,6.01029435364543e-05,0.0855051110379622,0.340499791935959
"LOC100506571","X.1391",-0.392850032745342,7.22098636321259e-05,0.0936216579786954,0.441120871858795
"DPH7","X.1122",-0.392826861735588,1.14368812146404e-05,0.0326649434585554,0.387101451245359
"SPARCL1","X.4727",-0.392764321813656,1.89340973069577e-05,0.0439819184203894,0.395988630579521
"ACRV1","X.1130",-0.392174765569631,4.73153593745713e-06,0.0186058528763085,0.473752902301057
"NEK1","X.1122",-0.392008225823615,1.97662372253922e-06,0.0105902171982626,0.468840376692586
"GOLT1B","X.1130",-0.390838819830485,3.82474197119512e-07,0.00351646621669734,0.467196291572551
"ZNF107","X.1130",-0.390096611479288,6.46051181662251e-05,0.0882977704762147,0.34592639597943
"LPCAT3","X.1130",-0.389356083688123,6.9332034522677e-05,0.0915667695101593,0.378792097780843
"FAAP100","X.4271",-0.388834455904624,3.33277173760112e-05,0.0616090111333674,0.31721541183989
"FBN3","X.4727",-0.385473534288731,5.50391384231144e-07,0.00451943116634321,0.579881719405602
"CTRB2","X.1130",-0.384608379139498,3.81885047827175e-05,0.0671938849303706,0.362251570020294
"PZP","X.1122",-0.384450540003771,1.08027148877657e-05,0.0314404192649507,0.397210586773621
"PACSIN3","X2..deoxyuridine.5..triphosphate",-0.38435191954283,4.09895284897343e-05,0.0698933854068605,0.389747667666958
"LILRA1","X.1122",-0.384043066096019,1.54961619770299e-05,0.0388262557832586,0.397153624476417
"HK3","X.1130",-0.383203008522567,2.24342777174524e-07,0.00242426005859333,0.497951983759169
"C1orf159","X.1122",-0.382386158666387,1.2581846024109e-05,0.0342790412351148,0.430081217214763
"ZDHHC13","X.1130",-0.38235678844005,2.56239019620825e-06,0.0124751796981111,0.449659075950531
"PMS2P3","X.1130",-0.381774602845015,1.71944238590563e-06,0.00966228659014766,0.447944331145455
"NAGK","X.1122",-0.381383179019779,5.56147949687147e-05,0.0822473209324023,0.333426623479423
"OPRM1","X.1122",-0.380791808556679,5.35134981150732e-05,0.0807448142797288,0.351209686434015
"WDR73","X.1122",-0.38054027263268,2.45209078091996e-07,0.00258732073650134,0.524796268413026
"DHX35","X.4727",-0.380516733769609,3.12605645910019e-05,0.0594598764111452,0.47664512354404
"TRPC4AP","X.1122",-0.380289147314146,3.35213512043937e-08,0.000533123569554688,0.546054196600087
"TMEM100","X.1107",-0.380280802712252,7.26810580611306e-05,0.0939262458002677,0.437207031391274
"IRF9","X.1122",-0.379890048725854,4.28408654442703e-05,0.0718303146985387,0.389825885849356
"FER1L5","X.4271",-0.379852241130553,5.14046537845137e-05,0.0789502162273031,0.329879879413952
"TMEM196","oxitryptan",-0.379760541336601,6.23239523692636e-05,0.0867095211952775,0.346996618826887
"RABGEF1","X.1122",-0.378920581587436,1.63774135459456e-09,5.82529749438401e-05,0.58779814411731
"EXTL2","X.4271",-0.378599602553149,1.7403696885219e-05,0.041496419068816,0.328532578293255
"ZNF205.AS1","X.1391",-0.378327101393827,5.6911879177164e-06,0.0209783098858637,0.462911476228381
"STXBP2","n.hexadecanoic.acid",-0.377802819245065,3.65217065871865e-05,0.0654307304922312,0.410385737297877
"RBM39","X.1391",-0.377090612802152,3.40060510650764e-05,0.0624530708329644,0.485956217716364
"TMEM203","X.1130",-0.377025666008798,6.11826620670826e-05,0.0860936134505042,0.341243111964585
"LRP6","X.4271",-0.376965590462555,5.99788864508074e-06,0.0217838701828836,0.448518059568387
"FN3K","X.1130",-0.376950424288336,3.97652400867157e-06,0.0165815563777968,0.414192336266067
"OR7E24","X.4271",-0.375191593093788,1.0573121984845e-05,0.0310188709601216,0.330983808693349
"MIEF2","X.1130",-0.375049273472847,5.31542028733962e-07,0.00444759228630141,0.449385218180249
"NECAB3","X.1130",-0.374237951252713,7.65846631877206e-06,0.02548683610508,0.39800186327773
"PDSS1","X.1122",-0.373744174011061,8.07056749946842e-05,0.0991975410790528,0.342544870680687
"BIN2","X.1612",-0.373711060645518,5.19926026028945e-06,0.0198656102868751,0.399832286597132
"PRO2852","X.1130",-0.37349230596764,6.37430056560565e-05,0.0877388694676185,0.353272516204968
"WDR12","X.4271",-0.372056081792808,8.14684282430915e-05,0.0994672988852918,0.290156612520513
"BRS3","X.1122",-0.371788244330468,8.37517308787157e-06,0.0267938028483823,0.413966936015751
"DPH2","X.4271",-0.371781637580927,3.27698988084701e-05,0.0610611102048042,0.434096933547945
"CPNE1","X.1391",-0.371730384825134,3.4209063387524e-05,0.0626747651870763,0.388027347792797
"CHRNA1","X.1391",-0.371168532246412,4.46215461640129e-05,0.0732271560480998,0.425478766710566
"FRRS1L","X.4271",-0.370909289388365,9.73725225285013e-06,0.0295418065939482,0.341320723732366
"RPGRIP1","X.1122",-0.37086437133331,1.69180464999051e-05,0.040897820953243,0.402360469137199
"MYBPC1","X.1130",-0.369830136466864,1.3319219987026e-05,0.0354707575099843,0.398847979822867
"ADGRA3","X.1391",-0.369517526436921,1.17068229532957e-05,0.0330589825751423,0.395327823459043
"PLAGL2","X.1130",-0.369507655939858,3.03589078072082e-05,0.0585806725769537,0.465102812441045
"PDDC1","X.4271",-0.369098336366018,3.08712496653105e-05,0.0590766069127368,0.313602439343466
"SCIN","X.1391",-0.368434997027515,4.678439012352e-05,0.0751707898083912,0.40483190564867
"LOC101928403","X.1130",-0.368317954364629,7.35040321853536e-07,0.00560887738122258,0.479728437333771
"CELA3A","X.1122",-0.368053764503718,4.48404749144932e-05,0.073325184772081,0.375994815426949
"CST8","X.1122",-0.367989146896432,1.12163177983216e-05,0.0321591760993355,0.385551851736038
"BZRAP1.AS1","n.hexadecanoic.acid",-0.367373484522217,6.20927762210202e-05,0.0865886814989685,0.357488943907952
"SLC30A3","X.1130",-0.367343785572825,4.23220485118363e-06,0.0173759610477074,0.460058450987421
"CAB39L","X.1130",-0.367027284251682,5.180569512524e-05,0.0790894462621987,0.34522971583597
"DCAF11","X.1122",-0.366784299693591,2.11295034073879e-05,0.0471785380908687,0.398666418944591
"TTLL5","X.1122",-0.366131981446121,7.43269955065368e-05,0.0948731667988937,0.358276268252271
"DLG2","X.1391",-0.365669216217837,1.34280415657997e-05,0.0356140891297873,0.420630189567094
"TGM7","X.4727",-0.365173302798176,1.40776467483257e-05,0.0366517623260323,0.476548520089756
"UTP11L","X.4271",-0.364999247805729,2.52031274620614e-06,0.0124393734439346,0.399558993746006
"NGB","X.1122",-0.364821875003756,4.88584304138752e-10,2.19265025773413e-05,0.600439806507262
"KCNQ1DN","X.4727",-0.363663892177215,3.26149552254579e-05,0.0608962036636008,0.37950717865375
"ARFGEF2","X.4271",-0.363486594333865,3.26093366410681e-06,0.0146442895640744,0.364994703268973
"DLX6.AS1","X.4727",-0.362819537132789,3.15922384897707e-05,0.0598146382072993,0.382595239504729
"DLG2","X.1612",-0.36247112305886,4.93959653280052e-05,0.0773044224480866,0.334845200963298
"ADRA2B","X.1122",-0.362112598054382,1.70127339104629e-05,0.0410078150971071,0.389545316217956
"GRIK5","X.4271",-0.36189327166811,4.35148552204665e-06,0.0175321931881329,0.375154543110764
"DNAAF1","X.1122",-0.36159640225434,3.51834349914029e-06,0.0154081009448729,0.400316567843381
"EHMT1","X.1122",-0.361490274135649,6.01029435364543e-05,0.0855051110379622,0.340499791935958
"CUZD1","X.1130",-0.360756445942993,2.14272981384883e-06,0.0110617572476581,0.544254471366863
"RNF212","X.4727",-0.360660885709984,4.74062834411307e-06,0.0186200707605378,0.479079358555253
"ACRV1","X.1122",-0.36012373042888,4.73153593745718e-06,0.0186058528763085,0.473752902301057
"CYP4F2","X.1391",-0.359476168923032,6.31887238560444e-07,0.00501842151232351,0.564104753867325
"ATF7IP","X.1130",-0.358983882839345,6.49767066786562e-05,0.0885496150811618,0.366312569986142
"GOLT1B","X.1122",-0.358896966737103,3.82474197119512e-07,0.00351646621669734,0.467196291572551
"MBNL1.AS1","X.1130",-0.358811498957047,1.0944373632143e-06,0.00733829965976282,0.426466924501447
"ZNF107","X.1122",-0.358215416408896,6.46051181662256e-05,0.0882977704762147,0.34592639597943
"AKR1A1","X.4271",-0.358141555172136,5.44934099703833e-06,0.020362655380722,0.345690502161323
"FXYD1","X.1130",-0.358115171549985,4.24040000473162e-06,0.0173781253864798,0.417353330360627
"LOC101926907","X.1391",-0.357828794069351,1.46121309267918e-05,0.0373135375346557,0.41112354544168
"LPCAT3","X.1122",-0.357535409294585,6.93320345226762e-05,0.0915667695101593,0.378792097780842
"CCDC186","X.1391",-0.357242533754804,2.23944786705319e-05,0.0487775635757808,0.413195365058852
"CSNK1G1","X.1130",-0.356755886231879,3.29187890054058e-06,0.0146859271454196,0.428654432676978
"STON2","X.4727",-0.356734527055727,2.81779790946081e-06,0.013318105856453,0.500488967690774
"PVRL4","X.1130",-0.35672816467446,1.25153438987539e-08,0.000266326518165486,0.553279850210554
"RACGAP1P","X.4271",-0.355632852350315,4.15247111075468e-05,0.0704667040638378,0.297097053312924
"STK4","X.4271",-0.355449124480009,7.46357346035183e-05,0.0950806397114366,0.290967419300786
"PIR","X2..deoxyuridine.5..triphosphate",-0.355294847742927,4.58706550269831e-05,0.07437439981467,0.323615861858277
"MYH2","X.4271",-0.354883627178011,1.22039865580583e-07,0.00153656326756992,0.525216806589159
"IRF6","X.1391",-0.35486598012684,4.68706463750355e-05,0.0752826954590151,0.373911989849553
"CTRB2","X.1122",-0.3531757175879,3.81885047827182e-05,0.0671938849303706,0.362251570020294
"RASGRF1","X.1130",-0.353060011634488,7.1826186602638e-06,0.024478364394179,0.433534617462418
"C6orf25","X.1130",-0.352923228049419,7.40758850124948e-05,0.0947839099030265,0.36717283100187
"HK3","X.1122",-0.351885202864268,2.24342777174524e-07,0.00242426005859333,0.497951983759169
"DLX5","X.1391",-0.35184489667704,5.8623883223727e-06,0.0214464050084902,0.398513080189712
"FRMD4B","X.4727",-0.35157371940821,1.26833475855685e-05,0.0344039788152312,0.441195765887368
"CLECL1","X.3893",-0.351555363744396,3.26409439538335e-05,0.0609096946080297,0.39780035127266
"DAG1","X.1130",-0.351443241075209,4.84616610105099e-05,0.0767576845536506,0.329879663422361
"C1QTNF6","X.1130",-0.351269339470438,7.79833479926504e-06,0.0257256508329991,0.406259648491727
"ZDHHC13","X.1122",-0.351108141309996,2.56239019620826e-06,0.0124751796981111,0.449659075950531
"CCL22","X.1130",-0.351101417778508,2.55850412178536e-15,1.0542525565972e-09,0.773315433225302
"PMS2P3","X.1122",-0.350573535652793,1.71944238590563e-06,0.00966228659014766,0.447944331145455
"COL6A1","X.1391",-0.349147717904416,6.93637047677652e-05,0.0915727716936234,0.356338563636265
"ACTR5","X.1130",-0.34789645486955,5.36117430872768e-05,0.0807854824425246,0.381909626452736
"BLCAP","X.1130",-0.347258343321464,5.31262480607717e-09,0.000140001254075686,0.617647607094901
"TFAP2D","X.1130",-0.34685606656911,3.05815383357345e-07,0.00296820351010886,0.489427804100919
"SYN2","X.4271",-0.346455814520242,2.17543261200239e-06,0.0111800516241668,0.428227985129596
"TMEM203","X.1122",-0.346212712368955,6.11826620670823e-05,0.0860936134505042,0.341243111964585
"FN3K","X.1122",-0.346143619884085,3.97652400867154e-06,0.0165815563777968,0.414192336266067
"MRTO4","X.4271",-0.345140636231115,4.14444290029242e-06,0.0171242184754616,0.375146781468835
"CLDN3","X2..deoxyuridine.5..triphosphate",-0.345018555059559,5.92631007910293e-05,0.0850746066143948,0.316925009658661
"MIEF2","X.1122",-0.344397843296988,5.31542028733962e-07,0.00444759228630141,0.449385218180249
"RAB30.AS1","X.1130",-0.343944951379841,6.75716409361278e-06,0.023415743315958,0.406981559507716
"LRTOMT","X.1130",-0.343764517842187,1.62081795300754e-05,0.0400140756346414,0.368792697076708
"TMX2","X.1130",-0.343715369786774,5.62181983989317e-05,0.0827865025311675,0.382313396004262
"NECAB3","X.1122",-0.343652827528138,7.65846631877206e-06,0.02548683610508,0.39800186327773
"PARD3","X.2781",-0.343563924854334,2.71760459761401e-06,0.0129935899824147,0.496347220132906
"IVL","X.1130",-0.343066663536444,3.85562673082101e-06,0.016302395471258,0.454613295135998
"PRO2852","X.1122",-0.342968121154317,6.37430056560559e-05,0.0877388694676185,0.353272516204969
"TMEM184A","X.1391",-0.342474157588677,8.77461815724691e-06,0.0275240036292482,0.438363886974652
"PLVAP","X.1130",-0.342126831261921,1.85018030117751e-05,0.0431826134330947,0.382526256772208
"NAALAD2","X.4271",-0.342073978697953,7.83127472649884e-06,0.0257406447253935,0.349505275438794
"INTS1","X.1130",-0.341907275590105,1.54155928173061e-05,0.038775434310452,0.397109981932474
"JAKMIP2","X.4271",-0.341575265950754,3.31911924019581e-05,0.0614809313141379,0.305043937138038
"CSE1L","X.4271",-0.34124325143582,1.44690875803109e-05,0.0371365600962744,0.342778394881963
"AHCTF1","X.4271",-0.340778911388401,3.24257775128099e-05,0.0607343131837027,0.362994459970766
"EMP2","X.1130",-0.340237403035418,2.76356598606405e-07,0.00282469055296076,0.452913940655832
"BCKDK","X.1130",-0.340148247623504,7.78644176260859e-05,0.0972530652820892,0.31520058872496
"FAM106A","X.1130",-0.33969970617663,3.13435993955589e-06,0.0143214972141417,0.442992088152491
"C1orf61","X.1130",-0.339637430953411,3.40388454403735e-06,0.0150669758200053,0.46596093963746
"MYBPC1","X.1122",-0.339605247614592,1.3319219987026e-05,0.0354707575099843,0.398847979822867
"ACTL7A","X.1130",-0.339582810807849,1.50578203309053e-06,0.00899231604014157,0.448291988798857
"FAM20B","X.4271",-0.339449885742578,3.88694985914984e-06,0.0164042312938333,0.388161654166996
"PLAGL2","X.1122",-0.339309122262907,3.03589078072074e-05,0.0585806725769537,0.465102812441046
"CPAMD8","X.1391",-0.338925853465658,5.10418359164144e-05,0.0787454959660234,0.411191327850225
"CRIPAK","X.1130",-0.338724367882758,5.6100962905305e-07,0.00456526873434653,0.467740799937948
"CCL24","X.4271",-0.338480819470242,1.57826512023495e-05,0.0393095648987284,0.420960199302458
"LOC101928403","X.1122",-0.338216650724749,7.35040321853536e-07,0.00560887738122258,0.479728437333771
"SLC30A3","X.1122",-0.337322097249687,4.23220485118363e-06,0.0173759610477074,0.460058450987421
"CAB39L","X.1122",-0.337031462444844,5.18056951252399e-05,0.0790894462621987,0.34522971583597
"DHRS7B","X.1130",-0.336835710607666,3.43680627795084e-05,0.0627786854969123,0.351240171978341
"TMEM128","X.1130",-0.336736838205494,2.16537395803159e-05,0.0478762075827418,0.381374738341492
"TMEM129","X.1130",-0.336345278354812,3.72410314179558e-06,0.0158945563697065,0.41998805481607
"CSF2RA","X.1130",-0.336017871703471,6.64795752806361e-06,0.0232326894448745,0.399058432462
"XPR1","X.1130",-0.335877154524563,5.55417482662393e-05,0.0822465138880865,0.360657303624431
"NXPE4","X.4271",-0.335714097682213,6.39360445031075e-05,0.0878897487726056,0.364062310296796
"ZNF205.AS1","X.4727",-0.335608835296603,8.36946752741002e-07,0.00607825620441686,0.5069493479255
"PLD1","X.1391",-0.335504149038486,6.14721158130819e-06,0.022106066900765,0.412277378529353
"LOC100505912","X.1391",-0.335140938849089,7.11580655666505e-06,0.0243238231003034,0.416002110853532
"DAPL1","X.1391",-0.333813070011285,1.27230763659985e-06,0.00806561186847264,0.603276361956338
"ZMYND19","X.1130",-0.333039922826303,5.56343071540524e-05,0.0822473209324023,0.341921460560172
"AMPD1","X.4271",-0.332620061580111,3.69205552673057e-05,0.0658848762310238,0.3178838773154
"GCFC2","X.4271",-0.332384726785703,2.12220519190166e-07,0.00236003319240674,0.521025197551575
"WBSCR22","X.4271",-0.33214333368755,5.82926554447697e-06,0.0213424573324056,0.348263889780883
"ADH7","X.1130",-0.331591625838552,4.00335056957387e-07,0.00363642222959386,0.499404911603062
"CUZD1","X.1122",-0.331273117230151,2.14272981384885e-06,0.0110617572476581,0.544254471366863
"HCAR3","X.1391",-0.330188016126656,7.59398967619127e-06,0.0254028201962299,0.434474691512052
"ATF7IP","X.1122",-0.329645419343014,6.49767066786562e-05,0.0885496150811618,0.366312569986142
"MBNL1.AS1","X.1122",-0.329487123776319,1.0944373632143e-06,0.00733829965976282,0.426466924501447
"HCRT","X.1130",-0.329284781333326,8.538354601184e-07,0.00614050689030997,0.496305368680717
"UPK2","X.1612",-0.329241522258517,2.05413445952591e-05,0.0464371671652146,0.497420404514145
"FXYD1","X.1122",-0.328847704707459,4.24040000473158e-06,0.0173781253864798,0.417353330360628
"PHF20","X.1391",-0.32869339170261,3.15112646705287e-05,0.0597108206486195,0.411325713835089
"AMOT","X.4271",-0.328357160241265,8.34800485948433e-06,0.0267874617236551,0.381467600813598
"IL9R","X.1130",-0.327803718735125,2.16637769053363e-05,0.0478762075827418,0.397937273222338
"CSNK1G1","X.1122",-0.327599508896689,3.29187890054058e-06,0.0146859271454196,0.428654432676978
"CYBRD1","gamma.L.glutamyl.L.glutamine",-0.327591557941212,3.10649374810315e-05,0.0592020703398704,0.310204869897181
"PVRL4","X.1122",-0.327574052922599,1.2515343898754e-08,0.000266326518165486,0.553279850210555
"HCLS1","X.1612",-0.327447085886088,2.96663894315466e-05,0.0577393316963764,0.356642694497948
"PKDREJ","X.1130",-0.326568099739766,3.91100520642076e-06,0.0164353011084621,0.436218187027989
"INTS3","X.1130",-0.326275152348811,1.22816319208239e-07,0.00153779602512716,0.52349145600819
"STXBP2","X.4013",-0.325587192171608,9.30486678771446e-06,0.0285936348451973,0.490921238702552
"UQCRC2","X.1130",-0.325562552940035,1.14150071322922e-06,0.00750945107810067,0.45391455369375
